sample_index,offset_us,timestamp_us,quat_i,quat_j,quat_k,quat_real,linear_accel_x_mps2,linear_accel_y_mps2,linear_accel_z_mps2,gravity_x_mps2,gravity_y_mps2,gravity_z_mps2,gyro_x_radps,gyro_y_radps,gyro_z_radps
117,1145542,1445542,0.346435547,0.0339355469,-0.658935547,0.666809082,3.12890625,2.6171875,2.91796875,-5.3515625,3.734375,6.8359375,0.21484375,-2.68554688,0.990234375
118,1151868,1451868,0.338012695,0.0227661133,-0.660217285,0.670288086,2.23828125,2.15625,4.40625,-4.8828125,3.890625,7.0703125,0.21484375,-2.68554688,0.990234375
119,1166118,1466118,0.329650879,0.0130004883,-0.661193848,0.67376709,2.23828125,2.15625,4.40625,-4.8828125,3.890625,7.0703125,-0.111328125,-2.45117188,0.951171875
120,1173881,1473881,0.321350098,0.00372314453,-0.661804199,0.677307129,1.9765625,1.6796875,4.671875,-4.4296875,3.984375,7.3046875,-0.111328125,-2.45117188,0.951171875
121,1184421,1484421,0.313720703,-0.00469970703,-0.661987305,0.680725098,1.9765625,1.6796875,4.671875,-4.4296875,3.984375,7.3046875,-0.11328125,-2.1640625,1.01757812
122,1193991,1493991,0.306762695,-0.012878418,-0.661804199,0.683959961,1.48046875,1.8828125,3.9296875,-4.0078125,4.046875,7.5078125,-0.11328125,-2.1640625,1.01757812
123,1204338,1504338,0.300354004,-0.0208129883,-0.661499023,0.686889648,1.48046875,1.8828125,3.9296875,-4.0078125,4.046875,7.5078125,0.021484375,-1.87890625,0.912109375
124,1213878,1513878,0.294189453,-0.0286254883,-0.661315918,0.68939209,0.828125,1.2109375,1.74609375,-3.625,4.109375,7.6640625,0.021484375,-1.87890625,0.912109375
125,1224536,1524536,0.28918457,-0.0356445312,-0.661437988,0.691101074,0.828125,1.2109375,1.74609375,-3.625,4.109375,7.6640625,0.2109375,-1.54492188,0.57421875
126,1231850,1531850,0.28515625,-0.0423583984,-0.661682129,0.692138672,1.5546875,0.95703125,1.98046875,-3.28125,4.171875,7.7734375,0.2109375,-1.54492188,0.57421875
127,1243792,1543792,0.281860352,-0.048828125,-0.66192627,0.692871094,1.5546875,0.95703125,1.98046875,-3.28125,4.171875,7.7734375,0.36328125,-1.3125,0.453125
128,1258651,1558651,0.278747559,-0.0549926758,-0.66204834,0.69354248,0.79296875,1.4375,2.26171875,-3.015625,4.265625,7.8359375,0.36328125,-1.3125,0.453125
129,1267399,1567399,0.275878906,-0.0606079102,-0.66192627,0.694274902,0.79296875,1.4375,2.26171875,-3.015625,4.265625,7.8359375,0.296875,-1.14453125,0.478515625
130,1271521,1571521,0.273071289,-0.0659179688,-0.661682129,0.695129395,0.48046875,1.47265625,2.73046875,-2.78125,4.34375,7.8671875,0.296875,-1.14453125,0.478515625
131,1284904,1584904,0.270202637,-0.0712280273,-0.661315918,0.696105957,0.48046875,1.47265625,2.73046875,-2.78125,4.34375,7.8671875,0.25390625,-1.04492188,0.521484375
132,1292480,1592480,0.26763916,-0.0764160156,-0.660705566,0.69708252,0.26171875,0.98828125,2,-2.5625,4.40625,7.90625,0.25390625,-1.04492188,0.521484375
133,1305343,1605343,0.265380859,-0.0814819336,-0.660095215,0.697998047,0.26171875,0.98828125,2,-2.5625,4.40625,7.90625,0.3203125,-0.923828125,0.5078125
134,1311640,1611640,0.263366699,-0.0860595703,-0.659484863,0.698791504,0.12890625,0.8046875,1.47265625,-2.3515625,4.4765625,7.9375,0.3203125,-0.923828125,0.5078125
135,1324611,1624611,0.261169434,-0.0905761719,-0.658996582,0.699462891,0.12890625,0.8046875,1.47265625,-2.3515625,4.4765625,7.9375,0.216796875,-0.859375,0.38671875
136,1337895,1637895,0.258972168,-0.0942382812,-0.658874512,0.699951172,0.0546875,0.88671875,1.41796875,-2.1640625,4.546875,7.953125,0.216796875,-0.859375,0.38671875
137,1345688,1645688,0.256347656,-0.0974731445,-0.658935547,0.700439453,0.0546875,0.88671875,1.41796875,-2.1640625,4.546875,7.953125,-0.015625,-0.779296875,0.240234375
138,1351874,1651874,0.253479004,-0.100402832,-0.659179688,0.700805664,-0.0234375,1.24609375,1.5078125,-2.0078125,4.5703125,7.9765625,-0.015625,-0.779296875,0.240234375
139,1364325,1664325,0.250854492,-0.102966309,-0.659423828,0.701171875,-0.0234375,1.24609375,1.5078125,-2.0078125,4.5703125,7.9765625,-0.056640625,-0.697265625,0.19140625
140,1374622,1674622,0.248474121,-0.10534668,-0.659606934,0.701477051,0.2109375,0.77734375,1.625,-1.859375,4.578125,8.015625,-0.056640625,-0.697265625,0.19140625
141,1385657,1685657,0.246520996,-0.107299805,-0.66003418,0.701477051,0.2109375,0.77734375,1.625,-1.859375,4.578125,8.015625,-0.0078125,-0.478515625,0.00390625
142,1391283,1691283,0.245849609,-0.107299805,-0.660888672,0.700927734,0.25390625,0.77734375,1.9453125,-1.75,4.578125,8.0390625,-0.0078125,-0.478515625,0.00390625
