sample_index,offset_us,timestamp_us,quat_i,quat_j,quat_k,quat_real,linear_accel_x_mps2,linear_accel_y_mps2,linear_accel_z_mps2,gravity_x_mps2,gravity_y_mps2,gravity_z_mps2,gyro_x_radps,gyro_y_radps,gyro_z_radps
130,1269895,1569895,0.478149414,0.171020508,-0.683105469,0.524902344,2.609375,1.01171875,1.125,-8.3828125,2.1953125,3.9140625,-0.076171875,-3.41796875,1.72460938
131,1276277,1576277,0.468017578,0.157775879,-0.686645508,0.533447266,2.81640625,0.0078125,-0.609375,-8.015625,2.46875,4.4609375,-0.076171875,-3.41796875,1.72460938
132,1291113,1591113,0.458740234,0.144042969,-0.690002441,0.541015625,2.81640625,0.0078125,-0.609375,-8.015625,2.46875,4.4609375,0.42578125,-3.23046875,1.6640625
133,1298873,1598873,0.450134277,0.129699707,-0.693115234,0.547912598,2.8984375,0.1875,0.1875,-7.6015625,2.75,4.96875,0.42578125,-3.23046875,1.6640625
134,1310814,1610814,0.441894531,0.115600586,-0.695800781,0.554260254,2.8984375,0.1875,0.1875,-7.6015625,2.75,4.96875,0.564453125,-3.13085938,1.67382812
135,1316089,1616089,0.433532715,0.101806641,-0.698181152,0.560546875,2.890625,1.15625,1.7109375,-7.171875,3.046875,5.3984375,0.564453125,-3.13085938,1.67382812
136,1329063,1629063,0.424621582,0.0884399414,-0.700317383,0.566894531,2.890625,1.15625,1.7109375,-7.171875,3.046875,5.3984375,0.279296875,-3.00390625,1.6015625
137,1337884,1637884,0.41595459,0.0764770508,-0.702087402,0.572875977,2.8984375,1.9140625,2.62109375,-6.71875,3.3203125,5.7890625,0.279296875,-3.00390625,1.6015625
138,1350338,1650338,0.406433105,0.0639648438,-0.703796387,0.579101562,2.8984375,1.9140625,2.62109375,-6.71875,3.3203125,5.7890625,0.15234375,-2.94335938,1.52539062
139,1356150,1656150,0.396911621,0.051574707,-0.705383301,0.585021973,2.62890625,1.50390625,1.7265625,-6.2578125,3.5390625,6.1484375,0.15234375,-2.94335938,1.52539062
140,1370949,1670949,0.388305664,0.0394287109,-0.706665039,0.590148926,2.62890625,1.50390625,1.7265625,-6.2578125,3.5390625,6.1484375,0.404296875,-2.76953125,1.4375
141,1376474,1676474,0.38079834,0.0270996094,-0.707763672,0.594421387,2.71875,0.7578125,0.5234375,-5.7734375,3.75,6.46875,0.404296875,-2.76953125,1.4375
142,1390672,1690672,0.374145508,0.0141601562,-0.708618164,0.598083496,2.71875,0.7578125,0.5234375,-5.7734375,3.75,6.46875,0.810546875,-2.45898438,1.32226562
143,1397918,1697918,0.368041992,0.001953125,-0.709228516,0.601318359,2.41796875,1.48046875,2.734375,-5.3203125,3.984375,6.7109375,0.810546875,-2.45898438,1.32226562
144,1410043,1710043,0.361572266,-0.00970458984,-0.709655762,0.604614258,2.41796875,1.48046875,2.734375,-5.3203125,3.984375,6.7109375,0.529296875,-2.32617188,1.25585938
145,1419033,1719033,0.355041504,-0.0198974609,-0.710021973,0.607788086,2.2109375,2.328125,3.51953125,-4.8828125,4.2109375,6.8828125,0.529296875,-2.32617188,1.25585938
146,1430410,1730410,0.347900391,-0.030090332,-0.710327148,0.61114502,2.2109375,2.328125,3.51953125,-4.8828125,4.2109375,6.8828125,0.306640625,-2.16796875,1.13671875
